complaint_id,typology_id,typology_name,amount_inr,victim_state,victim_district,incident_timestamp,complaint_timestamp,available_timestamp
CMP_202633908,TYP_06,Marketplace / OLX Fraud,5683.75,West Bengal,Kolkata,2025-01-01T17:55:00,2025-01-02T08:55:00,2025-01-02 09:46:00
CMP_202632117,TYP_04,Investment / Crypto Scam,188336.49,Gujarat,District-65,2025-01-01T14:15:00,2025-01-02T09:15:00,2025-01-02 09:51:00
CMP_202601465,TYP_02,Fake Loan App,6934.41,Jharkhand,District-34,2025-01-01T11:28:00,2025-01-02T09:28:00,2025-01-02 10:00:00
CMP_202616280,TYP_02,Fake Loan App,28156.28,Jharkhand,Jamtara,2025-01-02T07:01:00,2025-01-02T10:01:00,2025-01-02 10:19:00
CMP_202602966,TYP_04,Investment / Crypto Scam,930332.06,Bihar,Purnia,2025-01-01T17:53:00,2025-01-02T09:53:00,2025-01-02 10:23:00
CMP_202613294,TYP_01,OTP / KYC Fraud,75148.85,Gujarat,District-52,2025-01-01T15:34:00,2025-01-02T09:34:00,2025-01-02 10:31:00
CMP_202611193,TYP_04,Investment / Crypto Scam,1426300.91,Jharkhand,Deoghar,2025-01-01T17:08:00,2025-01-02T10:08:00,2025-01-02 10:38:00
CMP_202617741,TYP_06,Marketplace / OLX Fraud,15576.59,Chhattisgarh,District-46,2025-01-01T13:55:00,2025-01-02T09:55:00,2025-01-02 10:48:00
CMP_202607861,TYP_06,Marketplace / OLX Fraud,5719.08,Karnataka,District-26,2025-01-01T00:24:00,2025-01-02T10:24:00,2025-01-02 10:52:00
CMP_202607428,TYP_04,Investment / Crypto Scam,267770.78,Jharkhand,Jamtara,2025-01-02T10:11:00,2025-01-02T11:11:00,2025-01-02 11:24:00
CMP_202613591,TYP_05,Sextortion,6215.46,Gujarat,District-52,2025-01-01T16:42:00,2025-01-02T10:42:00,2025-01-02 11:24:00
CMP_202616716,TYP_02,Fake Loan App,17158.0,Punjab,District-35,2025-01-02T10:19:00,2025-01-02T11:19:00,2025-01-02 11:26:00
CMP_202605930,TYP_05,Sextortion,6143.54,Madhya Pradesh,District-37,2025-01-02T10:27:00,2025-01-02T11:27:00,2025-01-02 11:45:00
CMP_202633797,TYP_02,Fake Loan App,79798.71,Maharashtra,District-44,2025-01-01T19:36:00,2025-01-02T11:36:00,2025-01-02 12:18:00
CMP_202628016,TYP_01,OTP / KYC Fraud,17897.54,Uttar Pradesh,District-27,2025-01-01T13:58:00,2025-01-02T11:58:00,2025-01-02 12:25:00
CMP_202601582,TYP_03,Part-Time Job Scam,142499.99,Rajasthan,Alwar,2025-01-02T11:02:00,2025-01-02T12:02:00,2025-01-02 12:27:00
CMP_202627698,TYP_06,Marketplace / OLX Fraud,31317.65,Punjab,District-55,2025-01-02T09:31:00,2025-01-02T12:31:00,2025-01-02 12:42:00
CMP_202631760,TYP_06,Marketplace / OLX Fraud,30004.76,Odisha,District-61,2025-01-02T05:49:00,2025-01-02T11:49:00,2025-01-02 12:47:00
CMP_202604848,TYP_05,Sextortion,16373.66,Haryana,Mewat,2025-01-02T10:11:00,2025-01-02T12:11:00,2025-01-02 12:52:00
CMP_202616426,TYP_02,Fake Loan App,16682.7,Punjab,District-55,2025-01-02T11:30:00,2025-01-02T12:30:00,2025-01-02 12:59:00
CMP_202600614,TYP_06,Marketplace / OLX Fraud,9181.23,West Bengal,Siliguri,2025-01-02T09:51:00,2025-01-02T12:51:00,2025-01-02 13:12:00
CMP_202614489,TYP_06,Marketplace / OLX Fraud,3640.17,Bihar,District-41,2025-01-01T14:06:00,2025-01-02T13:06:00,2025-01-02 13:19:00
CMP_202606890,TYP_04,Investment / Crypto Scam,483532.82,Madhya Pradesh,District-37,2025-01-01T11:14:00,2025-01-02T13:14:00,2025-01-02 13:23:00
CMP_202617937,TYP_04,Investment / Crypto Scam,301620.95,Jharkhand,District-50,2025-01-01T20:58:00,2025-01-02T12:58:00,2025-01-02 13:34:00
CMP_202617309,TYP_02,Fake Loan App,27718.15,Assam,District-32,2025-01-01T13:44:00,2025-01-02T12:44:00,2025-01-02 13:41:00
CMP_202636568,TYP_05,Sextortion,30229.57,Jharkhand,District-34,2025-01-01T15:10:00,2025-01-02T13:10:00,2025-01-02 13:56:00
CMP_202611480,TYP_04,Investment / Crypto Scam,1161704.31,Punjab,District-55,2025-01-01T20:46:00,2025-01-02T13:46:00,2025-01-02 14:00:00
CMP_202601385,TYP_03,Part-Time Job Scam,113657.82,Punjab,District-62,2025-01-02T12:50:00,2025-01-02T13:50:00,2025-01-02 14:03:00
CMP_202613654,TYP_06,Marketplace / OLX Fraud,7053.72,Gujarat,District-68,2025-01-01T21:41:00,2025-01-02T13:41:00,2025-01-02 14:18:00
CMP_202606148,TYP_06,Marketplace / OLX Fraud,16930.47,Odisha,District-28,2025-01-01T14:46:00,2025-01-02T13:46:00,2025-01-02 14:24:00
CMP_202605758,TYP_01,OTP / KYC Fraud,5815.99,Maharashtra,Mumbai,2025-01-02T12:50:00,2025-01-02T13:50:00,2025-01-02 14:33:00
CMP_202611186,TYP_03,Part-Time Job Scam,42344.02,Uttar Pradesh,District-27,2025-01-01T21:53:00,2025-01-02T13:53:00,2025-01-02 14:44:00
CMP_202614748,TYP_02,Fake Loan App,60794.48,Rajasthan,District-64,2025-01-02T13:26:00,2025-01-02T14:26:00,2025-01-02 14:45:00
CMP_202602592,TYP_06,Marketplace / OLX Fraud,4528.5,Maharashtra,Pune,2025-01-02T06:37:00,2025-01-02T14:37:00,2025-01-02 14:47:00
CMP_202614612,TYP_02,Fake Loan App,16521.85,Punjab,Amritsar,2025-01-02T10:57:00,2025-01-02T13:57:00,2025-01-02 14:48:00
CMP_202629274,TYP_04,Investment / Crypto Scam,1280606.31,Punjab,District-55,2025-01-02T10:02:00,2025-01-02T14:02:00,2025-01-02 14:54:00
CMP_202616391,TYP_05,Sextortion,107340.13,Punjab,District-51,2025-01-02T05:56:00,2025-01-02T13:56:00,2025-01-02 14:55:00
CMP_202620609,TYP_02,Fake Loan App,11839.1,Bihar,District-45,2025-01-02T11:52:00,2025-01-02T14:52:00,2025-01-02 15:01:00
CMP_202606491,TYP_06,Marketplace / OLX Fraud,3731.38,Uttar Pradesh,Noida,2025-01-02T13:38:00,2025-01-02T14:38:00,2025-01-02 15:15:00
CMP_202629969,TYP_03,Part-Time Job Scam,135326.7,Chhattisgarh,District-46,2025-01-02T11:09:00,2025-01-02T15:09:00,2025-01-02 15:19:00
CMP_202614914,TYP_04,Investment / Crypto Scam,340978.51,Assam,District-33,2025-01-02T13:03:00,2025-01-02T15:03:00,2025-01-02 15:36:00
CMP_202613281,TYP_02,Fake Loan App,10896.8,Bihar,Purnia,2025-01-02T13:49:00,2025-01-02T15:49:00,2025-01-02 15:56:00
CMP_202623318,TYP_03,Part-Time Job Scam,190687.58,Uttar Pradesh,District-27,2025-01-02T13:28:00,2025-01-02T15:28:00,2025-01-02 15:59:00
CMP_202638492,TYP_03,Part-Time Job Scam,44044.38,Rajasthan,Bharatpur,2025-01-02T12:11:00,2025-01-02T15:11:00,2025-01-02 16:07:00
CMP_202625349,TYP_04,Investment / Crypto Scam,2149925.63,Jharkhand,District-50,2025-01-02T08:40:00,2025-01-02T15:40:00,2025-01-02 16:17:00
CMP_202630079,TYP_06,Marketplace / OLX Fraud,19207.67,Punjab,District-55,2025-01-02T12:11:00,2025-01-02T16:11:00,2025-01-02 16:23:00
CMP_202603040,TYP_06,Marketplace / OLX Fraud,10004.13,Andhra Pradesh,District-25,2025-01-02T13:15:00,2025-01-02T16:15:00,2025-01-02 16:25:00
CMP_202603190,TYP_05,Sextortion,76633.7,Punjab,District-55,2025-01-02T12:55:00,2025-01-02T15:55:00,2025-01-02 16:25:00
CMP_202622047,TYP_05,Sextortion,26299.55,Kerala,District-60,2025-01-02T14:58:00,2025-01-02T15:58:00,2025-01-02 16:38:00
CMP_202620753,TYP_01,OTP / KYC Fraud,12660.41,Andhra Pradesh,District-72,2025-01-02T10:40:00,2025-01-02T15:40:00,2025-01-02 16:39:00
CMP_202632839,TYP_01,OTP / KYC Fraud,107301.97,Tamil Nadu,Chennai,2025-01-02T12:17:00,2025-01-02T16:17:00,2025-01-02 16:40:00
CMP_202611089,TYP_03,Part-Time Job Scam,42021.09,West Bengal,District-66,2025-01-02T12:46:00,2025-01-02T15:46:00,2025-01-02 16:40:00
CMP_202612229,TYP_06,Marketplace / OLX Fraud,6398.12,Jharkhand,District-34,2025-01-02T12:44:00,2025-01-02T15:44:00,2025-01-02 16:43:00
CMP_202602623,TYP_03,Part-Time Job Scam,51320.75,Tamil Nadu,Chennai,2025-01-01T13:49:00,2025-01-02T15:49:00,2025-01-02 16:46:00
CMP_202623974,TYP_03,Part-Time Job Scam,53222.25,Uttar Pradesh,District-48,2025-01-01T17:34:00,2025-01-02T16:34:00,2025-01-02 16:46:00
CMP_202604727,TYP_05,Sextortion,127007.08,Jharkhand,Deoghar,2025-01-02T12:40:00,2025-01-02T16:40:00,2025-01-02 16:49:00
CMP_202636593,TYP_06,Marketplace / OLX Fraud,22277.06,Jharkhand,District-50,2025-01-02T13:49:00,2025-01-02T16:49:00,2025-01-02 17:04:00
CMP_202614971,TYP_01,OTP / KYC Fraud,13529.12,Uttar Pradesh,Mathura,2025-01-02T16:14:00,2025-01-02T17:14:00,2025-01-02 17:21:00
CMP_202601572,TYP_05,Sextortion,23344.53,Haryana,Mewat,2025-01-02T13:49:00,2025-01-02T16:49:00,2025-01-02 17:25:00
CMP_202614908,TYP_03,Part-Time Job Scam,135992.24,Uttar Pradesh,Gorakhpur,2025-01-02T11:17:00,2025-01-02T17:17:00,2025-01-02 17:25:00
CMP_202609882,TYP_06,Marketplace / OLX Fraud,12592.73,Rajasthan,District-64,2025-01-02T16:01:00,2025-01-02T17:01:00,2025-01-02 17:29:00
CMP_202627190,TYP_06,Marketplace / OLX Fraud,19300.63,Jharkhand,Jamtara,2025-01-02T13:17:00,2025-01-02T17:17:00,2025-01-02 17:30:00
CMP_202631776,TYP_05,Sextortion,10884.23,Bihar,District-45,2025-01-02T13:15:00,2025-01-02T17:15:00,2025-01-02 17:34:00
CMP_202616578,TYP_06,Marketplace / OLX Fraud,9656.8,Uttar Pradesh,District-67,2025-01-02T13:44:00,2025-01-02T16:44:00,2025-01-02 17:35:00
CMP_202606628,TYP_06,Marketplace / OLX Fraud,1447.29,Jharkhand,District-30,2025-01-02T13:53:00,2025-01-02T16:53:00,2025-01-02 17:38:00
CMP_202631913,TYP_06,Marketplace / OLX Fraud,17081.74,Haryana,Gurugram,2025-01-02T15:37:00,2025-01-02T17:37:00,2025-01-02 17:46:00
CMP_202635347,TYP_06,Marketplace / OLX Fraud,3478.81,Andhra Pradesh,District-73,2025-01-02T15:33:00,2025-01-02T17:33:00,2025-01-02 17:48:00
CMP_202635479,TYP_04,Investment / Crypto Scam,526412.17,Andhra Pradesh,District-72,2025-01-02T14:54:00,2025-01-02T16:54:00,2025-01-02 17:51:00
CMP_202610670,TYP_06,Marketplace / OLX Fraud,15191.17,Uttar Pradesh,District-27,2025-01-02T08:56:00,2025-01-02T16:56:00,2025-01-02 17:53:00
CMP_202628221,TYP_04,Investment / Crypto Scam,361860.67,Punjab,District-62,2025-01-02T08:45:00,2025-01-02T17:45:00,2025-01-02 17:58:00
CMP_202627309,TYP_02,Fake Loan App,21991.28,Uttar Pradesh,District-23,2025-01-01T14:06:00,2025-01-02T17:06:00,2025-01-02 17:59:00
CMP_202610028,TYP_06,Marketplace / OLX Fraud,20017.82,West Bengal,District-43,2025-01-01T09:49:00,2025-01-02T17:49:00,2025-01-02 18:03:00
CMP_202623890,TYP_04,Investment / Crypto Scam,525905.8,Andhra Pradesh,District-72,2025-01-02T07:32:00,2025-01-02T17:32:00,2025-01-02 18:06:00
CMP_202613552,TYP_04,Investment / Crypto Scam,415245.2,Gujarat,Ahmedabad,2025-01-02T17:01:00,2025-01-02T18:01:00,2025-01-02 18:12:00
CMP_202618260,TYP_03,Part-Time Job Scam,305568.24,Punjab,District-35,2025-01-02T16:08:00,2025-01-02T18:08:00,2025-01-02 18:13:00
CMP_202635165,TYP_02,Fake Loan App,5802.95,Bihar,District-45,2025-01-02T14:12:00,2025-01-02T18:12:00,2025-01-02 18:43:00
CMP_202628964,TYP_04,Investment / Crypto Scam,224141.95,Jharkhand,District-63,2025-01-02T15:39:00,2025-01-02T18:39:00,2025-01-02 18:46:00
CMP_202606068,TYP_02,Fake Loan App,30923.16,Uttar Pradesh,District-27,2025-01-02T14:19:00,2025-01-02T18:19:00,2025-01-02 18:51:00
CMP_202619253,TYP_03,Part-Time Job Scam,26358.11,Bihar,District-45,2025-01-02T17:15:00,2025-01-02T18:15:00,2025-01-02 18:52:00
CMP_202623860,TYP_01,OTP / KYC Fraud,10340.03,Uttar Pradesh,District-23,2025-01-02T12:44:00,2025-01-02T18:44:00,2025-01-02 18:53:00
CMP_202616387,TYP_02,Fake Loan App,10076.16,Punjab,District-31,2025-01-02T11:18:00,2025-01-02T18:18:00,2025-01-02 18:56:00
CMP_202625752,TYP_04,Investment / Crypto Scam,584675.35,Odisha,District-61,2025-01-02T10:07:00,2025-01-02T18:07:00,2025-01-02 19:05:00
CMP_202631296,TYP_04,Investment / Crypto Scam,408550.99,Punjab,District-51,2025-01-02T14:11:00,2025-01-02T18:11:00,2025-01-02 19:11:00
CMP_202625791,TYP_04,Investment / Crypto Scam,1945697.1,Gujarat,District-65,2025-01-01T15:01:00,2025-01-02T19:01:00,2025-01-02 19:12:00
CMP_202634039,TYP_06,Marketplace / OLX Fraud,2024.97,Delhi,South Delhi,2025-01-02T17:58:00,2025-01-02T18:58:00,2025-01-02 19:15:00
CMP_202629708,TYP_06,Marketplace / OLX Fraud,2292.42,Jharkhand,Deoghar,2025-01-01T09:30:00,2025-01-02T18:30:00,2025-01-02 19:21:00
CMP_202638852,TYP_01,OTP / KYC Fraud,18639.03,Rajasthan,District-24,2025-01-02T13:50:00,2025-01-02T18:50:00,2025-01-02 19:28:00
CMP_202600392,TYP_01,OTP / KYC Fraud,24986.43,Jharkhand,District-63,2025-01-02T13:09:00,2025-01-02T19:09:00,2025-01-02 19:29:00
CMP_202627202,TYP_03,Part-Time Job Scam,127004.43,Gujarat,District-68,2025-01-02T11:46:00,2025-01-02T18:46:00,2025-01-02 19:33:00
CMP_202637763,TYP_02,Fake Loan App,6921.53,Karnataka,District-36,2025-01-02T12:52:00,2025-01-02T18:52:00,2025-01-02 19:34:00
CMP_202632205,TYP_06,Marketplace / OLX Fraud,1957.38,Jharkhand,Deoghar,2025-01-01T11:52:00,2025-01-02T18:52:00,2025-01-02 19:38:00
CMP_202625814,TYP_06,Marketplace / OLX Fraud,17274.62,Uttar Pradesh,District-67,2025-01-02T15:57:00,2025-01-02T18:57:00,2025-01-02 19:43:00
CMP_202638682,TYP_06,Marketplace / OLX Fraud,1273.5,Uttar Pradesh,Noida,2025-01-02T15:21:00,2025-01-02T19:21:00,2025-01-02 20:04:00
CMP_202607344,TYP_06,Marketplace / OLX Fraud,4406.96,Bihar,Purnia,2025-01-02T15:32:00,2025-01-02T19:32:00,2025-01-02 20:05:00
CMP_202636996,TYP_03,Part-Time Job Scam,118039.11,West Bengal,District-43,2025-01-02T18:23:00,2025-01-02T19:23:00,2025-01-02 20:05:00
CMP_202625027,TYP_03,Part-Time Job Scam,17342.86,Rajasthan,Alwar,2025-01-02T15:31:00,2025-01-02T19:31:00,2025-01-02 20:14:00
CMP_202636092,TYP_02,Fake Loan App,30981.53,Punjab,District-31,2025-01-02T06:53:00,2025-01-02T19:53:00,2025-01-02 20:20:00
CMP_202613572,TYP_02,Fake Loan App,6524.43,Tamil Nadu,Chennai,2025-01-02T11:43:00,2025-01-02T19:43:00,2025-01-02 20:31:00
CMP_202615244,TYP_05,Sextortion,40675.7,Madhya Pradesh,District-37,2025-01-02T17:47:00,2025-01-02T19:47:00,2025-01-02 20:41:00
CMP_202636123,TYP_06,Marketplace / OLX Fraud,3186.14,Uttar Pradesh,Mathura,2025-01-02T10:25:00,2025-01-02T20:25:00,2025-01-02 20:45:00
CMP_202639053,TYP_04,Investment / Crypto Scam,1266124.66,Bihar,District-58,2025-01-02T13:12:00,2025-01-02T20:12:00,2025-01-02 20:47:00
CMP_202628677,TYP_01,OTP / KYC Fraud,29987.47,Odisha,District-28,2025-01-02T14:30:00,2025-01-02T20:30:00,2025-01-02 20:57:00
CMP_202605135,TYP_05,Sextortion,19474.56,West Bengal,District-66,2025-01-02T14:25:00,2025-01-02T20:25:00,2025-01-02 21:00:00
CMP_202608725,TYP_05,Sextortion,15401.78,Punjab,District-55,2025-01-02T15:38:00,2025-01-02T20:38:00,2025-01-02 21:02:00
CMP_202635179,TYP_06,Marketplace / OLX Fraud,14280.73,Rajasthan,Alwar,2025-01-01T15:18:00,2025-01-02T20:18:00,2025-01-02 21:04:00
CMP_202625205,TYP_06,Marketplace / OLX Fraud,1352.87,Punjab,District-35,2025-01-02T14:26:00,2025-01-02T20:26:00,2025-01-02 21:05:00
CMP_202611476,TYP_02,Fake Loan App,26495.93,Rajasthan,District-21,2025-01-02T17:14:00,2025-01-02T20:14:00,2025-01-02 21:13:00
CMP_202613428,TYP_01,OTP / KYC Fraud,47751.76,Jharkhand,Jamtara,2025-01-02T15:15:00,2025-01-02T20:15:00,2025-01-02 21:14:00
CMP_202638922,TYP_01,OTP / KYC Fraud,13875.05,Gujarat,District-65,2025-01-02T16:53:00,2025-01-02T20:53:00,2025-01-02 21:14:00
CMP_202620830,TYP_05,Sextortion,12681.53,Gujarat,District-65,2025-01-02T12:08:00,2025-01-02T21:08:00,2025-01-02 21:26:00
CMP_202621776,TYP_05,Sextortion,41155.41,Delhi,South Delhi,2025-01-02T15:59:00,2025-01-02T20:59:00,2025-01-02 21:27:00
CMP_202632359,TYP_06,Marketplace / OLX Fraud,1000.0,Uttar Pradesh,District-67,2025-01-02T15:11:00,2025-01-02T21:11:00,2025-01-02 21:27:00
CMP_202628882,TYP_02,Fake Loan App,4592.91,Punjab,District-55,2025-01-02T09:18:00,2025-01-02T21:18:00,2025-01-02 21:50:00
CMP_202602701,TYP_06,Marketplace / OLX Fraud,19425.06,Odisha,District-28,2025-01-02T17:26:00,2025-01-02T21:26:00,2025-01-02 21:53:00
CMP_202608256,TYP_06,Marketplace / OLX Fraud,19671.69,Rajasthan,District-64,2025-01-02T19:55:00,2025-01-02T20:55:00,2025-01-02 21:55:00
CMP_202626787,TYP_04,Investment / Crypto Scam,293606.74,Rajasthan,District-53,2025-01-02T17:13:00,2025-01-02T21:13:00,2025-01-02 21:55:00
CMP_202634109,TYP_01,OTP / KYC Fraud,98778.07,Rajasthan,District-53,2025-01-01T13:49:00,2025-01-02T21:49:00,2025-01-02 21:58:00
CMP_202601920,TYP_03,Part-Time Job Scam,425954.51,Assam,District-32,2025-01-01T10:26:00,2025-01-02T21:26:00,2025-01-02 22:01:00
CMP_202601645,TYP_02,Fake Loan App,18277.57,Bihar,District-41,2025-01-02T11:26:00,2025-01-02T21:26:00,2025-01-02 22:06:00
CMP_202625056,TYP_04,Investment / Crypto Scam,756265.19,Andhra Pradesh,District-71,2025-01-02T14:34:00,2025-01-02T21:34:00,2025-01-02 22:26:00
CMP_202625214,TYP_01,OTP / KYC Fraud,32008.94,Odisha,District-28,2025-01-02T16:57:00,2025-01-02T21:57:00,2025-01-02 22:28:00
CMP_202623376,TYP_03,Part-Time Job Scam,35485.06,Telangana,District-54,2025-01-02T14:53:00,2025-01-02T21:53:00,2025-01-02 22:29:00
CMP_202635721,TYP_06,Marketplace / OLX Fraud,9342.74,West Bengal,Siliguri,2025-01-02T16:46:00,2025-01-02T21:46:00,2025-01-02 22:30:00
CMP_202601241,TYP_06,Marketplace / OLX Fraud,9137.95,Karnataka,District-36,2025-01-02T14:39:00,2025-01-02T21:39:00,2025-01-02 22:37:00
CMP_202638115,TYP_03,Part-Time Job Scam,51359.02,Karnataka,Bengaluru Urban,2025-01-02T13:33:00,2025-01-02T22:33:00,2025-01-02 22:50:00
CMP_202619070,TYP_02,Fake Loan App,15614.33,Uttar Pradesh,District-27,2025-01-02T13:09:00,2025-01-02T22:09:00,2025-01-02 22:52:00
CMP_202610861,TYP_05,Sextortion,17928.76,Karnataka,District-36,2025-01-02T16:43:00,2025-01-02T22:43:00,2025-01-02 22:56:00
CMP_202604863,TYP_06,Marketplace / OLX Fraud,7184.09,Jharkhand,Jamtara,2025-01-02T19:41:00,2025-01-02T22:41:00,2025-01-02 23:05:00
CMP_202635920,TYP_06,Marketplace / OLX Fraud,5423.65,Telangana,Hyderabad,2025-01-02T11:15:00,2025-01-02T22:15:00,2025-01-02 23:06:00
CMP_202637322,TYP_06,Marketplace / OLX Fraud,11186.47,Punjab,District-69,2025-01-02T17:22:00,2025-01-02T22:22:00,2025-01-02 23:10:00
CMP_202619051,TYP_05,Sextortion,24213.23,Karnataka,District-40,2025-01-02T16:58:00,2025-01-02T22:58:00,2025-01-02 23:10:00
CMP_202637451,TYP_03,Part-Time Job Scam,132139.07,Bihar,District-45,2025-01-01T12:58:00,2025-01-02T22:58:00,2025-01-02 23:23:00
CMP_202606669,TYP_05,Sextortion,8335.69,Rajasthan,District-24,2025-01-01T01:55:00,2025-01-02T22:55:00,2025-01-02 23:28:00
CMP_202618151,TYP_05,Sextortion,72186.01,Chhattisgarh,District-46,2025-01-02T15:51:00,2025-01-02T22:51:00,2025-01-02 23:36:00
CMP_202633040,TYP_06,Marketplace / OLX Fraud,11869.31,Haryana,Mewat,2025-01-02T19:48:00,2025-01-02T22:48:00,2025-01-02 23:40:00
CMP_202617771,TYP_04,Investment / Crypto Scam,207435.23,Odisha,District-61,2025-01-02T18:32:00,2025-01-02T23:32:00,2025-01-02 23:41:00
CMP_202604377,TYP_02,Fake Loan App,48746.88,Chhattisgarh,District-46,2025-01-02T13:03:00,2025-01-02T23:03:00,2025-01-02 23:49:00
CMP_202615263,TYP_04,Investment / Crypto Scam,2831758.82,Uttar Pradesh,District-67,2025-01-02T14:20:00,2025-01-02T23:20:00,2025-01-02 23:59:00
CMP_202631715,TYP_03,Part-Time Job Scam,76009.16,Odisha,District-28,2025-01-02T16:54:00,2025-01-02T23:54:00,2025-01-03 00:10:00
CMP_202603434,TYP_05,Sextortion,163573.43,West Bengal,Kolkata,2025-01-02T16:18:00,2025-01-02T23:18:00,2025-01-03 00:12:00
CMP_202634920,TYP_06,Marketplace / OLX Fraud,3663.38,Assam,District-33,2025-01-02T13:28:00,2025-01-02T23:28:00,2025-01-03 00:12:00
CMP_202622092,TYP_01,OTP / KYC Fraud,67776.72,Tamil Nadu,District-22,2025-01-02T11:33:00,2025-01-02T23:33:00,2025-01-03 00:27:00
CMP_202633846,TYP_05,Sextortion,84226.37,Bihar,District-58,2025-01-02T10:18:00,2025-01-03T00:18:00,2025-01-03 00:41:00
CMP_202622296,TYP_04,Investment / Crypto Scam,120652.19,West Bengal,District-66,2025-01-02T20:34:00,2025-01-03T00:34:00,2025-01-03 00:43:00
CMP_202610724,TYP_03,Part-Time Job Scam,13033.01,Gujarat,District-68,2025-01-02T20:36:00,2025-01-03T00:36:00,2025-01-03 00:43:00
CMP_202623405,TYP_02,Fake Loan App,18031.57,Punjab,District-31,2025-01-02T16:09:00,2025-01-03T00:09:00,2025-01-03 00:45:00
CMP_202613164,TYP_02,Fake Loan App,106074.83,Bihar,District-58,2025-01-02T12:02:00,2025-01-03T00:02:00,2025-01-03 00:50:00
CMP_202612077,TYP_04,Investment / Crypto Scam,340881.86,Haryana,Mewat,2025-01-02T17:06:00,2025-01-03T00:06:00,2025-01-03 00:58:00
CMP_202639295,TYP_02,Fake Loan App,31214.49,Kerala,District-60,2025-01-01T17:18:00,2025-01-03T00:18:00,2025-01-03 01:01:00
CMP_202610061,TYP_06,Marketplace / OLX Fraud,7511.3,Uttar Pradesh,Mathura,2025-01-02T23:58:00,2025-01-03T00:58:00,2025-01-03 01:08:00
CMP_202639357,TYP_02,Fake Loan App,32612.85,Telangana,District-54,2025-01-02T17:55:00,2025-01-03T00:55:00,2025-01-03 01:08:00
CMP_202617910,TYP_01,OTP / KYC Fraud,189199.93,Bihar,District-45,2025-01-01T10:02:00,2025-01-03T01:02:00,2025-01-03 01:12:00
CMP_202616251,TYP_03,Part-Time Job Scam,113111.13,Uttar Pradesh,District-27,2025-01-02T19:05:00,2025-01-03T01:05:00,2025-01-03 01:16:00
CMP_202605438,TYP_04,Investment / Crypto Scam,1061484.77,Tamil Nadu,District-49,2025-01-02T20:21:00,2025-01-03T00:21:00,2025-01-03 01:18:00
CMP_202605825,TYP_05,Sextortion,305619.12,Punjab,District-31,2025-01-02T15:48:00,2025-01-03T00:48:00,2025-01-03 01:22:00
CMP_202603351,TYP_02,Fake Loan App,26351.93,Andhra Pradesh,District-71,2025-01-02T14:50:00,2025-01-03T00:50:00,2025-01-03 01:31:00
CMP_202605415,TYP_05,Sextortion,90155.08,Andhra Pradesh,District-73,2025-01-02T22:39:00,2025-01-03T00:39:00,2025-01-03 01:33:00
CMP_202618798,TYP_05,Sextortion,86630.53,West Bengal,District-43,2025-01-02T14:28:00,2025-01-03T01:28:00,2025-01-03 01:38:00
CMP_202610191,TYP_03,Part-Time Job Scam,39598.51,Rajasthan,Bharatpur,2025-01-02T14:25:00,2025-01-03T01:25:00,2025-01-03 01:40:00
CMP_202625070,TYP_03,Part-Time Job Scam,174240.83,Uttar Pradesh,Noida,2025-01-01T16:39:00,2025-01-03T01:39:00,2025-01-03 01:54:00
CMP_202615960,TYP_06,Marketplace / OLX Fraud,6027.65,Madhya Pradesh,District-37,2025-01-01T17:52:00,2025-01-03T01:52:00,2025-01-03 02:00:00
CMP_202621771,TYP_02,Fake Loan App,41503.35,Punjab,District-57,2025-01-02T15:42:00,2025-01-03T01:42:00,2025-01-03 02:00:00
CMP_202631685,TYP_03,Part-Time Job Scam,173009.44,Assam,District-29,2025-01-02T16:39:00,2025-01-03T01:39:00,2025-01-03 02:00:00
CMP_202613257,TYP_06,Marketplace / OLX Fraud,4970.81,Maharashtra,District-44,2025-01-02T09:11:00,2025-01-03T01:11:00,2025-01-03 02:11:00
CMP_202603672,TYP_05,Sextortion,20863.75,Andhra Pradesh,District-72,2025-01-02T19:05:00,2025-01-03T02:05:00,2025-01-03 02:16:00
CMP_202631187,TYP_06,Marketplace / OLX Fraud,9929.78,Jharkhand,District-63,2025-01-02T19:22:00,2025-01-03T01:22:00,2025-01-03 02:18:00
CMP_202636956,TYP_04,Investment / Crypto Scam,587814.36,Bihar,Purnia,2025-01-02T20:46:00,2025-01-03T01:46:00,2025-01-03 02:27:00
CMP_202608057,TYP_06,Marketplace / OLX Fraud,4842.31,Karnataka,District-40,2025-01-02T18:27:00,2025-01-03T02:27:00,2025-01-03 02:43:00
CMP_202607728,TYP_01,OTP / KYC Fraud,99288.23,Jharkhand,District-42,2025-01-02T19:54:00,2025-01-03T01:54:00,2025-01-03 02:54:00
CMP_202615630,TYP_03,Part-Time Job Scam,79036.01,Telangana,Hyderabad,2025-01-02T11:34:00,2025-01-03T02:34:00,2025-01-03 03:00:00
CMP_202637486,TYP_01,OTP / KYC Fraud,39679.1,Rajasthan,District-64,2025-01-02T10:22:00,2025-01-03T02:22:00,2025-01-03 03:06:00
CMP_202633327,TYP_06,Marketplace / OLX Fraud,8985.59,Telangana,Hyderabad,2025-01-02T10:53:00,2025-01-03T02:53:00,2025-01-03 03:13:00
CMP_202605796,TYP_03,Part-Time Job Scam,242973.33,Odisha,District-28,2025-01-02T21:11:00,2025-01-03T03:11:00,2025-01-03 03:17:00
