complaint_id,actual_zone_id,actual_time,atm_id,recovered
CYB-2026-11431,Z008,2026-09-23T23:48:00,ATM-Z008-05,False
CYB-2026-11432,Z005,2026-09-04T19:05:00,ATM-Z005-03,True
CYB-2026-11433,Z008,2026-09-10T01:50:00,ATM-Z008-02,True
CYB-2026-11434,Z010,2026-09-19T15:07:00,ATM-Z010-05,True
CYB-2026-11435,Z004,2026-09-16T05:02:00,ATM-Z004-03,False
CYB-2026-11436,Z008,2026-09-17T09:18:00,ATM-Z008-01,False
CYB-2026-11437,Z013,2026-09-10T11:20:00,ATM-Z013-05,False
CYB-2026-11438,Z002,2026-09-08T10:29:00,ATM-Z002-04,True
CYB-2026-11439,Z012,2026-09-22T22:34:00,ATM-Z012-03,True
CYB-2026-11440,Z003,2026-09-15T18:48:00,ATM-Z003-06,False
CYB-2026-11441,Z002,2026-09-27T23:31:00,ATM-Z002-05,True
CYB-2026-11442,Z006,2026-09-16T10:18:00,ATM-Z006-04,False
CYB-2026-11443,Z008,2026-09-22T06:04:00,ATM-Z008-05,True
CYB-2026-11444,Z013,2026-09-24T22:21:00,ATM-Z013-06,True
CYB-2026-11445,Z014,2026-09-29T14:30:00,ATM-Z014-04,True
CYB-2026-11446,Z013,2026-09-10T23:45:00,ATM-Z013-02,True
CYB-2026-11447,Z005,2026-09-16T19:54:00,ATM-Z005-06,True
CYB-2026-11448,Z018,2026-09-02T22:05:00,ATM-Z018-03,False
CYB-2026-11449,Z007,2026-09-20T10:55:00,ATM-Z007-03,True
CYB-2026-11450,Z000,2026-09-26T16:00:00,ATM-Z000-06,True
CYB-2026-11451,Z002,2026-09-08T03:24:00,ATM-Z002-02,True
CYB-2026-11452,Z001,2026-09-25T20:06:00,ATM-Z001-04,True
CYB-2026-11453,Z013,2026-09-02T22:40:00,ATM-Z013-03,True
CYB-2026-11454,Z012,2026-09-21T04:03:00,ATM-Z012-06,True
CYB-2026-11455,Z006,2026-09-16T16:30:00,ATM-Z006-03,True
CYB-2026-11456,Z002,2026-09-15T18:03:00,ATM-Z002-03,True
CYB-2026-11457,Z003,2026-09-25T17:36:00,ATM-Z003-02,True
CYB-2026-11458,Z008,2026-09-03T14:07:00,ATM-Z008-03,True
CYB-2026-11459,Z003,2026-09-13T07:51:00,ATM-Z003-05,True
CYB-2026-11460,Z003,2026-09-21T22:26:00,ATM-Z003-03,False
CYB-2026-11461,Z001,2026-09-18T05:56:00,ATM-Z001-03,True
CYB-2026-11462,Z015,2026-09-12T21:53:00,ATM-Z015-01,True
CYB-2026-11463,Z006,2026-09-04T18:22:00,ATM-Z006-06,True
CYB-2026-11464,Z000,2026-09-10T12:49:00,ATM-Z000-06,True
CYB-2026-11465,Z001,2026-09-02T14:35:00,ATM-Z001-04,True
CYB-2026-11466,Z001,2026-09-01T08:22:00,ATM-Z001-03,True
CYB-2026-11467,Z012,2026-09-03T01:48:00,ATM-Z012-03,False
CYB-2026-11468,Z009,2026-09-13T21:10:00,ATM-Z009-05,True
CYB-2026-11469,Z010,2026-09-07T03:29:00,ATM-Z010-06,False
CYB-2026-11470,Z005,2026-09-21T05:09:00,ATM-Z005-02,True
CYB-2026-11471,Z003,2026-09-16T22:35:00,ATM-Z003-03,False
CYB-2026-11472,Z005,2026-09-05T01:49:00,ATM-Z005-05,True
CYB-2026-11473,Z009,2026-09-11T00:19:00,ATM-Z009-03,False
CYB-2026-11474,Z000,2026-09-16T01:18:00,ATM-Z000-01,False
CYB-2026-11475,Z001,2026-09-19T17:22:00,ATM-Z001-02,True
CYB-2026-11476,Z000,2026-09-04T12:57:00,ATM-Z000-01,False
CYB-2026-11477,Z010,2026-09-20T22:36:00,ATM-Z010-01,False
CYB-2026-11478,Z006,2026-09-28T01:54:00,ATM-Z006-02,False
CYB-2026-11479,Z004,2026-09-13T22:02:00,ATM-Z004-01,False
CYB-2026-11480,Z006,2026-09-12T21:59:00,ATM-Z006-02,False
CYB-2026-11481,Z012,2026-09-12T20:26:00,ATM-Z012-03,True
CYB-2026-11482,Z015,2026-09-20T20:23:00,ATM-Z015-06,True
CYB-2026-11483,Z001,2026-09-29T17:09:00,ATM-Z001-03,True
CYB-2026-11484,Z003,2026-09-13T10:37:00,ATM-Z003-01,False
CYB-2026-11485,Z008,2026-09-11T07:01:00,ATM-Z008-03,False
CYB-2026-11486,Z005,2026-09-18T22:41:00,ATM-Z005-06,True
CYB-2026-11487,Z007,2026-09-10T07:53:00,ATM-Z007-02,False
CYB-2026-11488,Z007,2026-09-28T04:07:00,ATM-Z007-01,True
CYB-2026-11489,Z017,2026-09-22T19:58:00,ATM-Z017-05,True
CYB-2026-11490,Z015,2026-09-13T19:42:00,ATM-Z015-03,True
CYB-2026-11491,Z006,2026-09-27T15:23:00,ATM-Z006-03,True
CYB-2026-11492,Z005,2026-09-04T21:44:00,ATM-Z005-06,True
CYB-2026-11493,Z004,2026-09-11T05:39:00,ATM-Z004-05,False
CYB-2026-11494,Z013,2026-09-02T19:38:00,ATM-Z013-06,True
CYB-2026-11495,Z015,2026-09-13T17:52:00,ATM-Z015-01,False
CYB-2026-11496,Z009,2026-09-26T01:57:00,ATM-Z009-04,True
CYB-2026-11497,Z002,2026-09-04T14:00:00,ATM-Z002-02,True
CYB-2026-11498,Z003,2026-09-20T15:14:00,ATM-Z003-03,True
CYB-2026-11499,Z002,2026-09-05T04:49:00,ATM-Z002-03,True
CYB-2026-11500,Z014,2026-09-01T11:04:00,ATM-Z014-03,False
CYB-2026-11501,Z007,2026-09-04T17:20:00,ATM-Z007-04,True
CYB-2026-11502,Z001,2026-10-01T05:15:00,ATM-Z001-02,True
CYB-2026-11503,Z000,2026-09-28T11:11:00,ATM-Z000-03,True
CYB-2026-11504,Z001,2026-09-22T12:23:00,ATM-Z001-03,False
CYB-2026-11505,Z005,2026-09-16T19:10:00,ATM-Z005-06,False
CYB-2026-11506,Z008,2026-09-18T23:56:00,ATM-Z008-01,True
CYB-2026-11507,Z007,2026-09-24T11:20:00,ATM-Z007-05,False
CYB-2026-11508,Z008,2026-09-19T21:00:00,ATM-Z008-03,True
CYB-2026-11509,Z010,2026-09-10T00:56:00,ATM-Z010-03,True
CYB-2026-11510,Z017,2026-09-10T03:48:00,ATM-Z017-05,False
CYB-2026-11511,Z005,2026-09-25T21:25:00,ATM-Z005-02,True
CYB-2026-11512,Z010,2026-09-05T15:38:00,ATM-Z010-05,True
CYB-2026-11513,Z010,2026-09-11T10:42:00,ATM-Z010-05,True
CYB-2026-11514,Z001,2026-09-07T22:23:00,ATM-Z001-03,True
CYB-2026-11515,Z009,2026-09-28T06:53:00,ATM-Z009-02,True
CYB-2026-11516,Z002,2026-09-18T05:05:00,ATM-Z002-02,True
CYB-2026-11517,Z012,2026-09-14T01:28:00,ATM-Z012-01,True
CYB-2026-11518,Z000,2026-09-09T15:30:00,ATM-Z000-06,True
CYB-2026-11519,Z005,2026-09-19T10:19:00,ATM-Z005-01,False
CYB-2026-11520,Z005,2026-09-11T08:54:00,ATM-Z005-01,True
CYB-2026-11521,Z005,2026-09-28T19:37:00,ATM-Z005-02,False
CYB-2026-11522,Z003,2026-09-19T19:14:00,ATM-Z003-04,True
CYB-2026-11523,Z002,2026-09-19T07:32:00,ATM-Z002-01,False
CYB-2026-11524,Z001,2026-09-20T07:31:00,ATM-Z001-04,False
CYB-2026-11525,Z003,2026-09-01T08:40:00,ATM-Z003-03,True
CYB-2026-11526,Z001,2026-09-14T01:39:00,ATM-Z001-06,True
CYB-2026-11527,Z006,2026-09-07T12:33:00,ATM-Z006-04,False
CYB-2026-11528,Z014,2026-09-06T15:45:00,ATM-Z014-04,True
CYB-2026-11529,Z003,2026-09-03T23:47:00,ATM-Z003-04,True
CYB-2026-11530,Z012,2026-09-21T09:30:00,ATM-Z012-01,True
CYB-2026-11531,Z007,2026-09-30T06:11:00,ATM-Z007-02,True
CYB-2026-11532,Z017,2026-09-26T23:10:00,ATM-Z017-04,True
CYB-2026-11533,Z006,2026-09-23T21:03:00,ATM-Z006-04,True
CYB-2026-11534,Z015,2026-09-20T18:22:00,ATM-Z015-03,True
CYB-2026-11535,Z005,2026-09-12T15:02:00,ATM-Z005-05,False
CYB-2026-11536,Z004,2026-09-06T18:47:00,ATM-Z004-04,True
CYB-2026-11537,Z008,2026-09-20T08:00:00,ATM-Z008-04,True
CYB-2026-11538,Z005,2026-09-18T03:39:00,ATM-Z005-03,True
CYB-2026-11539,Z015,2026-09-27T02:36:00,ATM-Z015-02,True
CYB-2026-11540,Z000,2026-09-08T09:33:00,ATM-Z000-02,True
CYB-2026-11541,Z010,2026-09-20T16:26:00,ATM-Z010-05,True
CYB-2026-11542,Z004,2026-09-18T22:40:00,ATM-Z004-05,True
CYB-2026-11543,Z019,2026-09-30T07:29:00,ATM-Z019-05,True
CYB-2026-11544,Z008,2026-09-14T00:10:00,ATM-Z008-01,True
CYB-2026-11545,Z002,2026-09-19T03:38:00,ATM-Z002-01,True
CYB-2026-11546,Z007,2026-09-24T11:04:00,ATM-Z007-05,True
CYB-2026-11547,Z000,2026-09-19T15:02:00,ATM-Z000-06,False
CYB-2026-11548,Z013,2026-09-25T06:34:00,ATM-Z013-01,True
CYB-2026-11549,Z015,2026-09-18T20:07:00,ATM-Z015-05,True
CYB-2026-11550,Z015,2026-09-21T09:44:00,ATM-Z015-01,False
CYB-2026-11551,Z009,2026-09-25T22:37:00,ATM-Z009-05,True
CYB-2026-11552,Z000,2026-09-12T22:22:00,ATM-Z000-04,True
CYB-2026-11553,Z001,2026-09-25T15:26:00,ATM-Z001-04,True
CYB-2026-11554,Z005,2026-09-06T13:12:00,ATM-Z005-04,True
CYB-2026-11555,Z014,2026-09-04T15:00:00,ATM-Z014-05,True
CYB-2026-11556,Z001,2026-09-20T17:11:00,ATM-Z001-05,True
CYB-2026-11557,Z005,2026-09-18T10:40:00,ATM-Z005-02,True
CYB-2026-11558,Z003,2026-09-07T16:52:00,ATM-Z003-01,True
CYB-2026-11559,Z002,2026-09-14T05:44:00,ATM-Z002-02,True
CYB-2026-11560,Z012,2026-09-27T07:54:00,ATM-Z012-06,False
CYB-2026-11561,Z012,2026-09-05T09:44:00,ATM-Z012-02,True
CYB-2026-11562,Z001,2026-09-10T17:14:00,ATM-Z001-05,True
CYB-2026-11563,Z013,2026-09-08T20:32:00,ATM-Z013-03,False
CYB-2026-11564,Z001,2026-09-26T17:30:00,ATM-Z001-06,True
CYB-2026-11565,Z004,2026-09-15T21:03:00,ATM-Z004-01,True
CYB-2026-11566,Z010,2026-09-06T12:18:00,ATM-Z010-02,False
CYB-2026-11567,Z008,2026-09-11T09:16:00,ATM-Z008-04,True
CYB-2026-11568,Z008,2026-09-22T04:09:00,ATM-Z008-05,True
CYB-2026-11569,Z000,2026-09-15T07:36:00,ATM-Z000-04,True
CYB-2026-11570,Z002,2026-09-24T10:15:00,ATM-Z002-06,True
CYB-2026-11571,Z001,2026-09-08T14:26:00,ATM-Z001-05,True
CYB-2026-11572,Z018,2026-09-21T16:00:00,ATM-Z018-02,True
CYB-2026-11573,Z010,2026-09-22T23:47:00,ATM-Z010-02,True
CYB-2026-11574,Z003,2026-09-25T12:42:00,ATM-Z003-02,True
CYB-2026-11575,Z009,2026-09-19T10:10:00,ATM-Z009-03,True
CYB-2026-11576,Z001,2026-09-29T18:15:00,ATM-Z001-01,True
CYB-2026-11577,Z007,2026-09-29T18:58:00,ATM-Z007-01,True
CYB-2026-11578,Z001,2026-09-18T18:34:00,ATM-Z001-02,True
CYB-2026-11579,Z005,2026-09-20T13:17:00,ATM-Z005-03,True
CYB-2026-11580,Z001,2026-09-28T11:30:00,ATM-Z001-02,False
CYB-2026-11581,Z001,2026-09-04T06:34:00,ATM-Z001-03,True
CYB-2026-11582,Z005,2026-09-17T08:24:00,ATM-Z005-06,True
CYB-2026-11583,Z008,2026-09-17T22:51:00,ATM-Z008-06,False
CYB-2026-11584,Z001,2026-09-20T21:08:00,ATM-Z001-05,False
CYB-2026-11585,Z018,2026-09-08T19:55:00,ATM-Z018-06,True
CYB-2026-11586,Z002,2026-09-29T22:57:00,ATM-Z002-03,False
CYB-2026-11587,Z002,2026-09-07T14:54:00,ATM-Z002-06,True
CYB-2026-11588,Z004,2026-09-06T08:38:00,ATM-Z004-06,True
CYB-2026-11589,Z006,2026-09-16T22:32:00,ATM-Z006-05,False
CYB-2026-11590,Z013,2026-09-04T20:24:00,ATM-Z013-02,True
CYB-2026-11591,Z004,2026-09-20T04:27:00,ATM-Z004-04,True
CYB-2026-11592,Z008,2026-09-08T22:19:00,ATM-Z008-02,False
CYB-2026-11593,Z010,2026-09-03T23:25:00,ATM-Z010-03,True
CYB-2026-11594,Z006,2026-09-23T20:07:00,ATM-Z006-02,True
CYB-2026-11595,Z012,2026-09-26T15:00:00,ATM-Z012-02,True
CYB-2026-11596,Z003,2026-09-03T11:25:00,ATM-Z003-01,False
CYB-2026-11597,Z003,2026-09-14T17:28:00,ATM-Z003-04,True
CYB-2026-11598,Z014,2026-09-30T12:16:00,ATM-Z014-04,True
CYB-2026-11599,Z003,2026-09-04T05:29:00,ATM-Z003-05,True
CYB-2026-11600,Z015,2026-09-27T02:51:00,ATM-Z015-05,True
CYB-2026-11601,Z000,2026-09-04T22:40:00,ATM-Z000-06,True
CYB-2026-11602,Z012,2026-09-12T09:18:00,ATM-Z012-02,True
CYB-2026-11603,Z002,2026-09-13T15:47:00,ATM-Z002-06,True
CYB-2026-11604,Z010,2026-09-20T13:47:00,ATM-Z010-02,False
CYB-2026-11605,Z001,2026-09-05T20:07:00,ATM-Z001-02,False
CYB-2026-11606,Z013,2026-09-10T06:32:00,ATM-Z013-06,True
CYB-2026-11607,Z000,2026-09-22T11:26:00,ATM-Z000-06,False
CYB-2026-11608,Z000,2026-09-22T20:22:00,ATM-Z000-03,False
CYB-2026-11609,Z006,2026-09-22T05:07:00,ATM-Z006-04,True
CYB-2026-11610,Z015,2026-09-06T13:32:00,ATM-Z015-03,True
CYB-2026-11611,Z004,2026-09-19T13:59:00,ATM-Z004-03,True
CYB-2026-11612,Z005,2026-09-08T20:32:00,ATM-Z005-02,True
CYB-2026-11613,Z002,2026-09-14T18:52:00,ATM-Z002-01,True
CYB-2026-11614,Z012,2026-09-20T11:07:00,ATM-Z012-04,True
CYB-2026-11615,Z004,2026-09-01T09:50:00,ATM-Z004-06,True
CYB-2026-11616,Z010,2026-09-06T10:27:00,ATM-Z010-04,True
CYB-2026-11617,Z005,2026-09-07T21:05:00,ATM-Z005-06,True
CYB-2026-11618,Z007,2026-09-30T23:56:00,ATM-Z007-01,False
CYB-2026-11619,Z012,2026-09-19T21:49:00,ATM-Z012-04,True
CYB-2026-11620,Z014,2026-09-19T20:17:00,ATM-Z014-01,True
CYB-2026-11621,Z002,2026-09-29T00:22:00,ATM-Z002-04,True
CYB-2026-11622,Z002,2026-09-09T21:48:00,ATM-Z002-06,False
CYB-2026-11623,Z006,2026-09-14T21:22:00,ATM-Z006-02,False
CYB-2026-11624,Z003,2026-09-16T22:03:00,ATM-Z003-06,False
CYB-2026-11625,Z001,2026-09-06T19:07:00,ATM-Z001-03,False
CYB-2026-11626,Z008,2026-09-19T01:36:00,ATM-Z008-06,False
CYB-2026-11627,Z008,2026-09-30T06:03:00,ATM-Z008-04,True
CYB-2026-11628,Z005,2026-09-14T15:39:00,ATM-Z005-01,True
CYB-2026-11629,Z004,2026-09-09T16:34:00,ATM-Z004-02,True
CYB-2026-11630,Z005,2026-09-02T16:17:00,ATM-Z005-04,True
CYB-2026-11631,Z002,2026-09-06T15:16:00,ATM-Z002-04,True
CYB-2026-11632,Z013,2026-09-25T19:45:00,ATM-Z013-02,True
CYB-2026-11633,Z001,2026-09-04T11:58:00,ATM-Z001-04,True
CYB-2026-11634,Z015,2026-09-27T19:36:00,ATM-Z015-06,True
CYB-2026-11635,Z006,2026-09-29T00:12:00,ATM-Z006-02,True
CYB-2026-11636,Z005,2026-09-13T14:41:00,ATM-Z005-04,True
CYB-2026-11637,Z013,2026-09-12T20:27:00,ATM-Z013-03,True
CYB-2026-11638,Z015,2026-09-13T12:41:00,ATM-Z015-05,True
CYB-2026-11639,Z010,2026-09-20T11:24:00,ATM-Z010-01,True
CYB-2026-11640,Z013,2026-09-10T11:15:00,ATM-Z013-04,True
CYB-2026-11641,Z007,2026-09-20T20:14:00,ATM-Z007-02,True
CYB-2026-11642,Z008,2026-09-21T17:18:00,ATM-Z008-06,True
CYB-2026-11643,Z006,2026-09-14T06:19:00,ATM-Z006-06,True
CYB-2026-11644,Z004,2026-09-23T08:18:00,ATM-Z004-03,True
CYB-2026-11645,Z003,2026-09-14T23:12:00,ATM-Z003-01,True
CYB-2026-11646,Z005,2026-09-24T19:25:00,ATM-Z005-01,True
CYB-2026-11647,Z004,2026-09-21T07:25:00,ATM-Z004-04,False
CYB-2026-11648,Z004,2026-09-18T21:58:00,ATM-Z004-05,True
CYB-2026-11649,Z015,2026-09-12T12:17:00,ATM-Z015-04,False
CYB-2026-11650,Z011,2026-09-07T12:39:00,ATM-Z011-03,True
CYB-2026-11651,Z008,2026-09-24T04:57:00,ATM-Z008-02,False
CYB-2026-11652,Z015,2026-09-20T11:46:00,ATM-Z015-02,False
CYB-2026-11653,Z012,2026-09-03T22:44:00,ATM-Z012-02,True
CYB-2026-11654,Z001,2026-10-01T02:15:00,ATM-Z001-01,True
CYB-2026-11655,Z002,2026-09-04T20:48:00,ATM-Z002-01,True
CYB-2026-11656,Z009,2026-09-24T05:09:00,ATM-Z009-04,True
CYB-2026-11657,Z008,2026-09-26T04:53:00,ATM-Z008-06,False
CYB-2026-11658,Z007,2026-09-11T20:42:00,ATM-Z007-04,False
CYB-2026-11659,Z004,2026-09-04T08:20:00,ATM-Z004-03,True
CYB-2026-11660,Z001,2026-09-24T01:00:00,ATM-Z001-01,True
CYB-2026-11661,Z001,2026-09-08T20:42:00,ATM-Z001-01,False
CYB-2026-11662,Z004,2026-09-17T23:10:00,ATM-Z004-03,False
CYB-2026-11663,Z016,2026-09-25T06:34:00,ATM-Z016-02,True
CYB-2026-11664,Z012,2026-09-18T09:15:00,ATM-Z012-05,False
CYB-2026-11665,Z000,2026-09-03T03:28:00,ATM-Z000-03,True
CYB-2026-11666,Z002,2026-09-28T23:08:00,ATM-Z002-02,False
CYB-2026-11667,Z000,2026-09-14T17:15:00,ATM-Z000-02,False
CYB-2026-11668,Z002,2026-09-15T06:10:00,ATM-Z002-04,True
CYB-2026-11669,Z000,2026-09-20T22:46:00,ATM-Z000-05,True
CYB-2026-11670,Z003,2026-09-13T10:05:00,ATM-Z003-01,True
CYB-2026-11671,Z001,2026-09-18T16:06:00,ATM-Z001-04,True
CYB-2026-11672,Z015,2026-09-24T04:48:00,ATM-Z015-01,True
CYB-2026-11673,Z004,2026-09-07T15:20:00,ATM-Z004-03,True
CYB-2026-11674,Z012,2026-09-23T17:30:00,ATM-Z012-03,False
CYB-2026-11675,Z001,2026-09-03T07:02:00,ATM-Z001-05,False
CYB-2026-11676,Z004,2026-09-13T05:53:00,ATM-Z004-01,True
CYB-2026-11677,Z001,2026-09-27T21:10:00,ATM-Z001-02,False
CYB-2026-11678,Z010,2026-09-23T17:09:00,ATM-Z010-05,False
CYB-2026-11679,Z000,2026-09-05T17:27:00,ATM-Z000-01,False
CYB-2026-11680,Z000,2026-09-12T22:49:00,ATM-Z000-05,True
CYB-2026-11681,Z010,2026-09-11T22:17:00,ATM-Z010-06,True
CYB-2026-11682,Z005,2026-09-01T16:01:00,ATM-Z005-06,True
CYB-2026-11683,Z002,2026-09-06T07:40:00,ATM-Z002-06,False
CYB-2026-11684,Z007,2026-09-23T09:31:00,ATM-Z007-06,False
CYB-2026-11685,Z007,2026-09-16T01:02:00,ATM-Z007-03,True
CYB-2026-11686,Z000,2026-09-30T22:48:00,ATM-Z000-06,True
CYB-2026-11687,Z001,2026-09-29T02:24:00,ATM-Z001-01,True
CYB-2026-11688,Z004,2026-09-02T23:59:00,ATM-Z004-04,True
CYB-2026-11689,Z010,2026-09-03T12:06:00,ATM-Z010-05,False
CYB-2026-11690,Z003,2026-09-11T06:50:00,ATM-Z003-05,True
CYB-2026-11691,Z007,2026-09-13T12:02:00,ATM-Z007-04,True
CYB-2026-11692,Z006,2026-09-08T06:00:00,ATM-Z006-01,True
CYB-2026-11693,Z008,2026-09-16T19:00:00,ATM-Z008-03,True
CYB-2026-11694,Z000,2026-09-21T13:26:00,ATM-Z000-04,True
CYB-2026-11695,Z008,2026-09-04T12:34:00,ATM-Z008-04,False
CYB-2026-11696,Z015,2026-09-21T02:37:00,ATM-Z015-04,True
CYB-2026-11697,Z000,2026-09-23T16:47:00,ATM-Z000-06,False
CYB-2026-11698,Z001,2026-09-17T00:20:00,ATM-Z001-03,False
CYB-2026-11699,Z002,2026-09-13T05:23:00,ATM-Z002-01,False
CYB-2026-11700,Z008,2026-09-30T21:14:00,ATM-Z008-01,True
CYB-2026-11701,Z005,2026-09-27T18:25:00,ATM-Z005-06,True
CYB-2026-11702,Z006,2026-09-19T23:45:00,ATM-Z006-05,True
CYB-2026-11703,Z016,2026-09-30T04:13:00,ATM-Z016-03,True
CYB-2026-11704,Z007,2026-09-02T23:58:00,ATM-Z007-01,True
CYB-2026-11705,Z000,2026-09-18T17:03:00,ATM-Z000-01,True
CYB-2026-11706,Z002,2026-09-27T15:20:00,ATM-Z002-02,True
CYB-2026-11707,Z005,2026-09-13T14:14:00,ATM-Z005-03,False
CYB-2026-11708,Z000,2026-09-15T09:28:00,ATM-Z000-05,True
CYB-2026-11709,Z005,2026-09-01T18:53:00,ATM-Z005-03,False
CYB-2026-11710,Z005,2026-09-20T04:05:00,ATM-Z005-02,True
CYB-2026-11711,Z004,2026-09-08T20:16:00,ATM-Z004-03,True
CYB-2026-11712,Z002,2026-09-19T08:17:00,ATM-Z002-06,True
CYB-2026-11713,Z005,2026-09-16T20:57:00,ATM-Z005-01,True
CYB-2026-11714,Z005,2026-09-21T13:24:00,ATM-Z005-05,False
CYB-2026-11715,Z006,2026-09-16T00:25:00,ATM-Z006-03,True
CYB-2026-11716,Z007,2026-09-03T10:18:00,ATM-Z007-01,True
CYB-2026-11717,Z001,2026-09-14T03:03:00,ATM-Z001-06,True
CYB-2026-11718,Z008,2026-09-12T23:49:00,ATM-Z008-06,True
CYB-2026-11719,Z015,2026-09-30T15:54:00,ATM-Z015-04,True
CYB-2026-11720,Z005,2026-09-27T16:27:00,ATM-Z005-06,False
CYB-2026-11721,Z003,2026-09-09T03:58:00,ATM-Z003-03,True
CYB-2026-11722,Z012,2026-09-14T20:59:00,ATM-Z012-02,True
CYB-2026-11723,Z002,2026-09-16T23:26:00,ATM-Z002-02,False
CYB-2026-11724,Z010,2026-09-16T07:32:00,ATM-Z010-04,True
CYB-2026-11725,Z000,2026-09-27T08:45:00,ATM-Z000-05,True
CYB-2026-11726,Z001,2026-09-29T23:57:00,ATM-Z001-06,True
CYB-2026-11727,Z001,2026-09-01T17:00:00,ATM-Z001-02,False
CYB-2026-11728,Z005,2026-09-09T08:51:00,ATM-Z005-03,True
CYB-2026-11729,Z012,2026-09-27T23:08:00,ATM-Z012-03,False
CYB-2026-11730,Z003,2026-09-21T23:45:00,ATM-Z003-06,True
CYB-2026-11731,Z008,2026-09-16T20:39:00,ATM-Z008-05,False
CYB-2026-11732,Z005,2026-09-18T14:13:00,ATM-Z005-05,True
CYB-2026-11733,Z010,2026-09-21T10:32:00,ATM-Z010-05,False
CYB-2026-11734,Z003,2026-09-21T11:41:00,ATM-Z003-05,True
CYB-2026-11735,Z005,2026-09-02T18:42:00,ATM-Z005-05,True
CYB-2026-11736,Z003,2026-09-14T01:34:00,ATM-Z003-04,True
CYB-2026-11737,Z008,2026-09-16T01:11:00,ATM-Z008-05,True
CYB-2026-11738,Z008,2026-09-12T12:06:00,ATM-Z008-03,True
CYB-2026-11739,Z001,2026-09-26T16:05:00,ATM-Z001-05,True
CYB-2026-11740,Z007,2026-09-10T20:36:00,ATM-Z007-03,True
CYB-2026-11741,Z005,2026-09-27T12:14:00,ATM-Z005-06,False
CYB-2026-11742,Z012,2026-09-23T11:26:00,ATM-Z012-03,True
CYB-2026-11743,Z012,2026-09-07T12:49:00,ATM-Z012-06,True
CYB-2026-11744,Z008,2026-09-12T19:28:00,ATM-Z008-01,True
CYB-2026-11745,Z010,2026-09-24T11:54:00,ATM-Z010-02,False
CYB-2026-11746,Z007,2026-09-23T09:58:00,ATM-Z007-01,True
CYB-2026-11747,Z018,2026-09-06T16:45:00,ATM-Z018-05,True
CYB-2026-11748,Z014,2026-09-28T07:32:00,ATM-Z014-03,True
CYB-2026-11749,Z001,2026-09-15T08:45:00,ATM-Z001-03,True
CYB-2026-11750,Z015,2026-09-21T19:48:00,ATM-Z015-02,True
CYB-2026-11751,Z007,2026-09-17T19:24:00,ATM-Z007-06,False
CYB-2026-11752,Z003,2026-09-07T01:49:00,ATM-Z003-06,True
CYB-2026-11753,Z000,2026-09-07T14:22:00,ATM-Z000-06,True
CYB-2026-11754,Z001,2026-09-16T09:26:00,ATM-Z001-01,False
CYB-2026-11755,Z009,2026-09-20T13:10:00,ATM-Z009-04,True
CYB-2026-11756,Z001,2026-09-17T07:47:00,ATM-Z001-06,True
CYB-2026-11757,Z015,2026-09-16T04:01:00,ATM-Z015-02,True
CYB-2026-11758,Z000,2026-09-16T01:19:00,ATM-Z000-04,True
CYB-2026-11759,Z001,2026-09-04T01:06:00,ATM-Z001-03,True
CYB-2026-11760,Z016,2026-09-28T03:00:00,ATM-Z016-02,False
CYB-2026-11761,Z007,2026-09-11T21:09:00,ATM-Z007-04,True
CYB-2026-11762,Z001,2026-09-30T02:15:00,ATM-Z001-03,True
CYB-2026-11763,Z010,2026-09-03T11:19:00,ATM-Z010-05,True
CYB-2026-11764,Z008,2026-09-30T03:40:00,ATM-Z008-03,False
CYB-2026-11765,Z011,2026-09-23T10:00:00,ATM-Z011-06,True
CYB-2026-11766,Z013,2026-09-04T09:57:00,ATM-Z013-04,False
CYB-2026-11767,Z007,2026-09-07T09:26:00,ATM-Z007-05,True
CYB-2026-11768,Z008,2026-09-24T02:35:00,ATM-Z008-01,False
CYB-2026-11769,Z002,2026-09-20T09:23:00,ATM-Z002-04,True
CYB-2026-11770,Z001,2026-09-17T07:50:00,ATM-Z001-05,True
CYB-2026-11771,Z006,2026-09-18T13:47:00,ATM-Z006-06,False
CYB-2026-11772,Z004,2026-09-17T07:19:00,ATM-Z004-05,True
CYB-2026-11773,Z012,2026-09-29T22:14:00,ATM-Z012-05,True
CYB-2026-11774,Z006,2026-09-18T06:32:00,ATM-Z006-01,True
CYB-2026-11775,Z001,2026-10-01T02:33:00,ATM-Z001-02,False
CYB-2026-11776,Z007,2026-09-22T23:35:00,ATM-Z007-03,False
CYB-2026-11777,Z007,2026-09-08T06:44:00,ATM-Z007-03,True
CYB-2026-11778,Z001,2026-09-24T08:52:00,ATM-Z001-04,False
CYB-2026-11779,Z008,2026-09-05T17:31:00,ATM-Z008-02,True
CYB-2026-11780,Z012,2026-09-15T06:37:00,ATM-Z012-02,True
CYB-2026-11781,Z007,2026-09-10T03:20:00,ATM-Z007-03,True
CYB-2026-11782,Z015,2026-09-21T21:41:00,ATM-Z015-01,True
CYB-2026-11783,Z003,2026-09-09T10:42:00,ATM-Z003-05,True
CYB-2026-11784,Z005,2026-09-20T05:29:00,ATM-Z005-02,True
CYB-2026-11785,Z001,2026-09-26T14:07:00,ATM-Z001-04,True
CYB-2026-11786,Z000,2026-09-27T23:35:00,ATM-Z000-04,True
CYB-2026-11787,Z019,2026-09-24T02:13:00,ATM-Z019-06,True
CYB-2026-11788,Z010,2026-09-26T09:20:00,ATM-Z010-05,False
